ImgPath,Label,Caption
/home/ImageNet1k/n07932039/ILSVRC2012_val_00024821.JPEG,eggnog,"A bowl of creamy white dessert with a note that says ""Feizenvatend Egnog"". The bowl is made of glass and sits on a table. The dessert has a red sprinkle on top. The note is handwritten and is placed on top of the dessert. The mood is sweet and indulgent."
/home/ImageNet1k/n02690373/ILSVRC2012_val_00012263.JPEG,airliner,A white Ethiopian airliner taxis on the runway.
/home/ImageNet1k/n03400231/ILSVRC2012_val_00003111.JPEG,"frying pan, frypan, skillet","A frying pan with meat cooking in it, next to a skillet with onions and peppers."
/home/ImageNet1k/n01756291/ILSVRC2012_val_00047061.JPEG,"sidewinder, horned rattlesnake, Crotalus cerastes","A sidewinder, horned rattlesnake, Crotalus cerastes, curled up on a rocky ground."
/home/ImageNet1k/n02999410/ILSVRC2012_val_00017637.JPEG,chain,A rusted chain attached to a red and white wall.
/home/ImageNet1k/n02130308/ILSVRC2012_val_00025336.JPEG,"cheetah, chetah, Acinonyx jubatus","A cheetah, Acinonyx jubatus, lies on the ground in the sun, its coat featuring black and brown spots. Its tail is striped and its paws are large and padded. The mood is relaxed and the setting is a dirt enclosure."
/home/ImageNet1k/n02910353/ILSVRC2012_val_00030630.JPEG,buckle,A gun buckle with diamonds and a black strap.
/home/ImageNet1k/n02120079/ILSVRC2012_val_00031530.JPEG,"Arctic fox, white fox, Alopex lagopus",A white Arctic fox with a black nose and brown eyes.
/home/ImageNet1k/n01883070/ILSVRC2012_val_00004530.JPEG,wombat,"A close-up of a wombat's face, with its eyes closed and mouth open, resting on a rock."
/home/ImageNet1k/n04254680/ILSVRC2012_val_00017671.JPEG,soccer ball,"A soccer ball sits on a lush green field. The ball is covered in dirt and has a black and white design. The grass is vibrant and green, with a white and black label in the corner. The scene has a peaceful and serene mood."
/home/ImageNet1k/n03376595/ILSVRC2012_val_00041814.JPEG,folding chair,"Four folding chairs are arranged in a row against a wall. One is white, one is brown, and two are dark brown. The chairs are empty. The setting is indoors, in a room with white walls and carpet. The mood is calm and unoccupied."
/home/ImageNet1k/n03804744/ILSVRC2012_val_00002005.JPEG,nail,A group of nails sticking out of a piece of wood. The nails are arranged in a straight line and are silver in color. The wood is white and the background is blurry. The nails are pointed and long. The image has a dark mood.
/home/ImageNet1k/n04251144/ILSVRC2012_val_00018844.JPEG,snorkel,Underwater view of two men snorkeling in the ocean. One man is shirtless and wearing a snorkel mask. The other man is wearing a striped shirt. They are swimming over a reef with clear blue water. The mood is calm and serene.
/home/ImageNet1k/n02454379/ILSVRC2012_val_00025208.JPEG,armadillo,"An armadillo stands on a forest floor covered in brown leaves and green grass. The animal's body is covered in a grid-like pattern, and it has a curled tail. The scene has a peaceful, natural mood."
/home/ImageNet1k/n03089624/ILSVRC2012_val_00008916.JPEG,"confectionery, confectionary, candy store","A candy store with a wide variety of candies and treats. The confectionery is displayed on shelves and in containers, including lollipops, mints, and chocolate. The setting is bright and inviting, with colorful candies and treats in a clean, organized space. The mood is cheerful and sweet, with the wide assortment of candies and treats sure to bring a smile to anyone's face."
/home/ImageNet1k/n02808440/ILSVRC2012_val_00027377.JPEG,"bathtub, bathing tub, bath, tub",A young girl is sitting in a bathtub filled with soap suds. The bathtub is white and the water is clear. The girl is smiling and looking at the camera. The setting is in a bathroom.
/home/ImageNet1k/n02099712/ILSVRC2012_val_00035360.JPEG,Labrador retriever,A yellow Labrador retriever with a red collar sits in the grass with its tongue out.
/home/ImageNet1k/n01601694/ILSVRC2012_val_00034929.JPEG,"water ouzel, dipper",A bird perched on a rock in a river.
/home/ImageNet1k/n02971356/ILSVRC2012_val_00045169.JPEG,carton,A large cardboard box is sitting on a table in a warehouse. The box is wrapped in a white cloth. The warehouse has concrete floors and a metal ceiling. There are other boxes and a pink cart in the background. The mood is industrial and practical.
/home/ImageNet1k/n02134084/ILSVRC2012_val_00005369.JPEG,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus","A polar bear, Ursus Maritimus, stands on the ice."
/home/ImageNet1k/n04467665/ILSVRC2012_val_00015969.JPEG,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",A semi truck with a trailer is driving down a snowy road.
/home/ImageNet1k/n03785016/ILSVRC2012_val_00044139.JPEG,moped,A silver moped is parked on the pavement in front of a brick wall.
/home/ImageNet1k/n02108422/ILSVRC2012_val_00004579.JPEG,bull mastiff,"A bull mastiff stands on a paved surface with grass behind it. The dog is brown and black, with a thick body and large head. It has a calm and confident demeanor."
/home/ImageNet1k/n02108915/ILSVRC2012_val_00040645.JPEG,French bulldog,"A black and white French bulldog stands on a sidewalk, tethered to a pole. The dog is alert and looking to the right. The scene is set in front of a building with glass windows."
/home/ImageNet1k/n01773797/ILSVRC2012_val_00015011.JPEG,"garden spider, Aranea diademata","A garden spider, Aranea diademata, sits in its web in front of a blurry building. The spider has a black and yellow pattern on its body and brown legs. The scene is serene and quiet."
/home/ImageNet1k/n02096585/ILSVRC2012_val_00039397.JPEG,"Boston bull, Boston terrier","A small dog with a Boston bull, Boston terrier mix is sitting on a hardwood floor. The dog is wearing a red harness and a red leash. The leash is looped around the dog's front paw. The dog is looking up at the camera. The mood is curious and playful."
/home/ImageNet1k/n02099601/ILSVRC2012_val_00011373.JPEG,golden retriever,A golden retriever looks longingly at a display of dog toys.
/home/ImageNet1k/n02108000/ILSVRC2012_val_00012140.JPEG,EntleBucher,"A calico cat with white paws, laying on a pink towel on a white surface. The cat's eyes are open and it appears to be sleeping. The cat's body is curled up and it has a black nose. The cat's fur is brown, black, and white. The scene is calm and peaceful."
/home/ImageNet1k/n01491361/ILSVRC2012_val_00034413.JPEG,"tiger shark, Galeocerdo cuvieri","A diver with a camera films a group of sharks, including a tiger shark, Galeocerdo cuvieri, swimming over a coral reef. The water is blue and the mood is serene."
/home/ImageNet1k/n03126707/ILSVRC2012_val_00044118.JPEG,crane,"A group of three construction cranes stand tall in the sky. The sky is a muted orange, and the cranes are silhouetted against it. The top of the tallest crane is the focus of the image, with the other two cranes in the background. The mood is one of construction and progress, with the cranes symbolizing the building and growth that takes place in cities."
/home/ImageNet1k/n01530575/ILSVRC2012_val_00035540.JPEG,"brambling, Fringilla montifringilla","A bird standing on snow with its mouth open, possibly a brambling, Fringilla montifringilla."
/home/ImageNet1k/n02095314/ILSVRC2012_val_00032581.JPEG,wire-haired fox terrier,"A wire-haired fox terrier is laying on a white blanket, with its head on its front paws. The dog has a white and brown fur."
/home/ImageNet1k/n03866082/ILSVRC2012_val_00046877.JPEG,overskirt,"Two women in strapless ball gowns, one purple and one blue, stand in a living room. The purple dress has an overskirt, and the women are wearing jewelry. The dresses are ruffled and full, and the women are posing for a picture. The room is decorated with a lamp and a plant."
/home/ImageNet1k/n02488291/ILSVRC2012_val_00046873.JPEG,langur,"A langur monkey with a baby on its back, walking on a hillside."
/home/ImageNet1k/n02342885/ILSVRC2012_val_00000617.JPEG,hamster,A small hamster sleeping on a polka dot blanket.
/home/ImageNet1k/n02408429/ILSVRC2012_val_00008103.JPEG,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis","A herd of water buffalo, water ox, and Asiatic buffalo are wallowing in a muddy pool. The colors are muted browns and grays, with some greenery visible in the water. The mood is somber, as the animals seem to be content in their mud bath."
/home/ImageNet1k/n02128925/ILSVRC2012_val_00029684.JPEG,"jaguar, panther, Panthera onca, Felis onca","A jaguar, Panthera onca, resting on a rock, looking at the camera."
/home/ImageNet1k/n03776460/ILSVRC2012_val_00039995.JPEG,"mobile home, manufactured home",A mobile home with a maroon car parked in front. The home is situated in a trailer park. The night sky is dark and the flag on the pole is an American flag.
/home/ImageNet1k/n03930313/ILSVRC2012_val_00002877.JPEG,"picket fence, paling",A picket fence and paling are painted blue and white. The fence is in front of a house with a window and a door. The flowers on the fence are pink and red. The mood is peaceful and calm.
/home/ImageNet1k/n03661043/ILSVRC2012_val_00032167.JPEG,library,"A group of people in a library reading books. There are bookshelves full of books, a window, and a table. The atmosphere is quiet and studious."
/home/ImageNet1k/n02948072/ILSVRC2012_val_00003486.JPEG,"candle, taper, wax light","A person holds a birthday cake with candles in front of them. The candles are lit and include a mix of tapers and wax light. The cake is placed on a silver platter. The setting is dark, with the candles casting a warm glow. The mood is celebratory and festive."
/home/ImageNet1k/n02111889/ILSVRC2012_val_00031031.JPEG,"Samoyed, Samoyede","A white Samoyed puppy lies on the floor, its head resting on a white wire chair. The dog has a black nose and gray eyes."
/home/ImageNet1k/n01704323/ILSVRC2012_val_00036430.JPEG,triceratops,"A dinosaur's skull is on display in a museum. The skull is on a stand and is gray in color. The setting is a museum with a brown wall. The mood is somber, as the skull is a reminder of a long extinct species."
/home/ImageNet1k/n07714990/ILSVRC2012_val_00037690.JPEG,broccoli,"A broccoli plant grows in a garden, surrounded by lush green leaves. The setting is a lush garden with a fence in the background. The mood is serene and peaceful."
/home/ImageNet1k/n02883205/ILSVRC2012_val_00007305.JPEG,"bow tie, bow-tie, bowtie","A man wearing a bow tie, bow-tie, or bowtie, depending on your preference, poses for a picture. He is wearing a white shirt and a purple vest, and his hair is styled in a mohawk. The background is blue, and the man looks unhappy."
/home/ImageNet1k/n01978455/ILSVRC2012_val_00004254.JPEG,"rock crab, Cancer irroratus","A rock crab, Cancer irroratus, is sitting on a rock in a shallow water aquarium. The water is clear and the rocks are covered in moss. The mood is serene and the colors are muted."
/home/ImageNet1k/n02487347/ILSVRC2012_val_00005171.JPEG,macaque,"Two macaques, one grooming the other, are sitting on a branch. One monkey is facing the camera, the other is looking at the camera. The scene is set in the wild."
/home/ImageNet1k/n04125021/ILSVRC2012_val_00018545.JPEG,safe,An old safe is sitting on a wooden box outside a building. The safe is black and gold and has a picture of a ship on it. The safe is on a cart and is next to a box. The scene has a nostalgic and historical feel.
/home/ImageNet1k/n01632458/ILSVRC2012_val_00029732.JPEG,"spotted salamander, Ambystoma maculatum","A spotted salamander, Ambystoma maculatum, rests in the grass and twigs."
/home/ImageNet1k/n04277352/ILSVRC2012_val_00034385.JPEG,spindle,"A colorful yarn is wrapped around a wooden spindle. The yarn is pink, blue, and purple. The object is hanging on a hook on a white stucco wall."
/home/ImageNet1k/n02113023/ILSVRC2012_val_00045340.JPEG,"Pembroke, Pembroke Welsh corgi",A Pembroke Welsh corgi lies in a blue plaid dog bed on a tile floor. The dog has large ears and is looking at the camera. The mood is calm and relaxed.
/home/ImageNet1k/n02090721/ILSVRC2012_val_00011400.JPEG,Irish wolfhound,"An Irish wolfhound stands on the grass, wearing a blue collar. A person pets the dog while another holds its leash. The dog has a friendly expression and appears to be enjoying the attention."
/home/ImageNet1k/n04141975/ILSVRC2012_val_00010284.JPEG,"scale, weighing machine","A red and white scale, weighing machine, sits on a blue table. The scale has a silver tray on top and a red base. The numbers on the scale are black and the dial is white. The scale is next to a red cloth and a silver colander."
/home/ImageNet1k/n02963159/ILSVRC2012_val_00046157.JPEG,cardigan,A woman with short brown hair and glasses stands on a balcony wearing a gray cardigan. She is smiling and leaning on a railing.
/home/ImageNet1k/n02088238/ILSVRC2012_val_00033003.JPEG,"basset, basset hound",A basset hound dog laying in the grass.
/home/ImageNet1k/n04584207/ILSVRC2012_val_00018850.JPEG,wig,A woman's head with long curly brown hair.
/home/ImageNet1k/n02110958/ILSVRC2012_val_00010846.JPEG,"pug, pug-dog",A pug-dog is standing in the grass wearing a purple harness and a white frilly dress.
/home/ImageNet1k/n03599486/ILSVRC2012_val_00022932.JPEG,"jinrikisha, ricksha, rickshaw","A person is riding a Jinrikisha, also known as a Ricksha, also known as a Rickshaw. The cart is white and blue. The person is wearing a blue shirt. The cart is on the street. The sky is white. The mood is relaxed."
/home/ImageNet1k/n11939491/ILSVRC2012_val_00044606.JPEG,daisy,A field of white daisies with yellow centers. The flowers are in bloom and the grass is tall and green. The mood is peaceful and serene.
/home/ImageNet1k/n02747177/ILSVRC2012_val_00002145.JPEG,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",A black trash can with a white sticker on it.
/home/ImageNet1k/n02860847/ILSVRC2012_val_00001200.JPEG,"bobsled, bobsleigh, bob",A bobsled glides down a track with four people on board.
/home/ImageNet1k/n02137549/ILSVRC2012_val_00018630.JPEG,mongoose,A mongoose is sitting on a bed of rocks. It has a red mouth and small whiskers. The mongoose is looking to the left.
/home/ImageNet1k/n02085620/ILSVRC2012_val_00026910.JPEG,Chihuahua,A small Chihuahua is wrapped in a colorful crocheted blanket.
/home/ImageNet1k/n07718747/ILSVRC2012_val_00004836.JPEG,"artichoke, globe artichoke",A globe artichoke plant with purple flowers growing in a garden. The flowers are in bloom and the plant has green leaves. The garden is filled with green plants and the ground is covered in brown mulch. The mood is peaceful and serene.
/home/ImageNet1k/n02481823/ILSVRC2012_val_00000788.JPEG,"chimpanzee, chimp, Pan troglodytes","A chimpanzee, lying on its side, rests its head on its arm. The animal has a forlorn expression and its arm is adorned with a painted bracelet. The background is white."
/home/ImageNet1k/n01755581/ILSVRC2012_val_00034778.JPEG,"diamondback, diamondback rattlesnake, Crotalus adamanteus","A diamondback rattlesnake, Crotalus adamanteus, curled up on a rock."
/home/ImageNet1k/n03492542/ILSVRC2012_val_00025010.JPEG,"hard disc, hard disk, fixed disk",A pair of hard discs sit on top of a laptop.
/home/ImageNet1k/n01798484/ILSVRC2012_val_00049203.JPEG,"prairie chicken, prairie grouse, prairie fowl",A prairie chicken is flying above a group of three other birds in a field of tall brown grass. The sky is blue and the grass is a mix of brown and green. The mood is peaceful and serene.
/home/ImageNet1k/n04515003/ILSVRC2012_val_00000284.JPEG,"upright, upright piano",An upright piano with a dark wood finish. The keys are white and black. The piano sits in a room with tiled floors. The mood is somber.
/home/ImageNet1k/n03485407/ILSVRC2012_val_00023343.JPEG,"hand-held computer, hand-held microcomputer",A man is holding a hand-held computer with a screen and a keyboard. He is using the device to input data.
/home/ImageNet1k/n02105056/ILSVRC2012_val_00017554.JPEG,groenendael,A black dog with a red collar laying on a bed next to a red box.
/home/ImageNet1k/n02119789/ILSVRC2012_val_00016254.JPEG,"kit fox, Vulpes macrotis","A kit fox, Vulpes macrotis, resting in the grass."
/home/ImageNet1k/n04149813/ILSVRC2012_val_00046809.JPEG,scoreboard,"The scoreboard at the basketball game displays the score of 51 to 38. The arena is darkened, with bright lights illuminating the scene. The fans are seated in their seats, watching the game intently. The atmosphere is electric, with a sense of excitement and anticipation."
/home/ImageNet1k/n07613480/ILSVRC2012_val_00000928.JPEG,trifle,A trifle dessert in a glass dish sits on a wooden table. The dish is filled with whipped cream and topped with almonds. A spoon is placed in front of the dish.
/home/ImageNet1k/n01768244/ILSVRC2012_val_00025701.JPEG,trilobite,"A fossilized trilobite is embedded in a rock, showing its intricate details. The black and white colors of the fossil contrast with the gray rock, creating a striking image. The rock is displayed against a black background, emphasizing its age and significance. The mood is one of curiosity and wonder, as the viewer contemplates the ancient creature that once lived in this very spot."
/home/ImageNet1k/n02088632/ILSVRC2012_val_00022179.JPEG,bluetick,A black and white dog with a blue collar runs on the beach.
/home/ImageNet1k/n07753592/ILSVRC2012_val_00036580.JPEG,banana,"A pile of bananas and oranges sit in a bowl. The bananas are yellow and green, with brown spots on one. The oranges are orange and have small brown spots. The pile of fruit sits on a white surface."
/home/ImageNet1k/n04099969/ILSVRC2012_val_00026013.JPEG,"rocking chair, rocker",A row of white rocking chairs on a porch.
/home/ImageNet1k/n02233338/ILSVRC2012_val_00036832.JPEG,"cockroach, roach","A cockroach exhibit with several roaches in a cave-like setting. The lighting is dim, and the roaches are black and red."
/home/ImageNet1k/n01770081/ILSVRC2012_val_00038440.JPEG,"harvestman, daddy longlegs, Phalangium opilio","A harvestman, also known as a daddy longlegs or Phalangium opilio, is perched on a branch."
/home/ImageNet1k/n02281787/ILSVRC2012_val_00005157.JPEG,"lycaenid, lycaenid butterfly",A light grey butterfly with black antennae and a dark grey stripe on its hind wings sits on a light grey rock. The surrounding rocks are a mix of grey and brown. The mood is serene and peaceful.
/home/ImageNet1k/n03763968/ILSVRC2012_val_00033643.JPEG,military uniform,"Rows of military uniforms hang on racks in a storage room. The colors are primarily tan and brown, with some green and black. The setting is a warehouse-like space with a concrete floor and metal racks. The mood is somber, as if reflecting the serious nature of the uniforms and the work that goes into maintaining them."
/home/ImageNet1k/n04462240/ILSVRC2012_val_00045237.JPEG,toyshop,"A toy shop display of stuffed animals, including bunnies and teddy bears, are arranged on shelves and hung on stands. The colors are predominantly white, pink, and blue. The mood is cheerful and inviting."
/home/ImageNet1k/n03529860/ILSVRC2012_val_00031628.JPEG,"home theater, home theatre","A home theater room with a large screen, a coffee table, and a couch. The walls are brown and the carpet is tan. The mood is calm and relaxing."
/home/ImageNet1k/n04579145/ILSVRC2012_val_00031933.JPEG,whiskey jug,"Three bottles of whiskey are sitting on a brick surface. One is a small brown bottle, another is a brown jug, and the third is a brown bottle with a red label. The label on the middle bottle says ""Platte Valley Corn Whiskey"" in blue lettering. The setting is outdoors, with a brown dirt ground. The mood is relaxed and casual."
/home/ImageNet1k/n03443371/ILSVRC2012_val_00018786.JPEG,goblet,A collection of five different colored goblets.
/home/ImageNet1k/n03179701/ILSVRC2012_val_00011480.JPEG,desk,"A desk with a computer, keyboard, mouse, and various office supplies. The computer screen displays a map. The desk is neat and organized."
/home/ImageNet1k/n03733805/ILSVRC2012_val_00035975.JPEG,measuring cup,"A Pyrex measuring cup sits on a white cloth next to four bowls and two cups. The measuring cup has a green clover pattern on it. The bowls and cups are white with a brown pattern. The white cloth is wrinkled. The scene has a cozy, homey feel."
/home/ImageNet1k/n03929855/ILSVRC2012_val_00042008.JPEG,pickelhaube,A group of soldiers in Modlin in 1916. They are wearing pickelhaube helmets and holding bayonets. The brick building behind them has two windows. The mood is somber and serious.
/home/ImageNet1k/n02791270/ILSVRC2012_val_00044503.JPEG,barbershop,A man shaves another man's face in a barbershop. The chairs are orange and the floor is checkered. The walls are blue and there are magazines on the chairs. The man shaving is wearing a blue shirt and glasses. The other man is wearing a blue shirt and has a mustache. The mood is relaxed and professional.
/home/ImageNet1k/n02777292/ILSVRC2012_val_00030267.JPEG,"balance beam, beam",A young girl practices her balance on a balance beam in a gymnasium. The beam is surrounded by mats and other children watch on. The walls are white and the gym has a blue floor. The atmosphere is focused and serious.
/home/ImageNet1k/n02825657/ILSVRC2012_val_00038394.JPEG,"bell cote, bell cot",An old church with a bell cote on the roof. The bell cote is made of stone and has a cross on top. The church has a small door and a large window. The door is closed and the window is covered with a black blind. There are several gravestones in front of the church. The sky is overcast and the grass is green.
/home/ImageNet1k/n02102318/ILSVRC2012_val_00024691.JPEG,"cocker spaniel, English cocker spaniel, cocker",A brown and white cocker spaniel with a red collar and a silver tag.
/home/ImageNet1k/n04252225/ILSVRC2012_val_00043336.JPEG,"snowplow, snowplough",A snowplow driving down a snowy road.
/home/ImageNet1k/n09428293/ILSVRC2012_val_00000214.JPEG,"seashore, coast, seacoast, sea-coast","Transformers Optimus Prime toy stands on the seashore with the sun setting in the background. The sky is a mix of pink and orange, and the water reflects the colors of the sky. The toy is red, white, and blue, and the sand is dark grey. The mood is calm and peaceful."
/home/ImageNet1k/n03623198/ILSVRC2012_val_00010508.JPEG,knee pad,"A pair of knee pads, one in black and the other in ACU digital camo, are shown in front of a white background. The black knee pad has a plastic shell and a cushioned foam interior, while the camo pad has a hard shell and a textured surface. Both pads have adjustable straps for a secure fit. The image has a neutral mood with no discernible actions taking place."
/home/ImageNet1k/n04522168/ILSVRC2012_val_00042947.JPEG,vase,"A wooden table with three vases and a painting of a face in the background. The vases are of different shapes and sizes, with one of them having a red stripe. The mood is calm and serene."
/home/ImageNet1k/n12057211/ILSVRC2012_val_00048982.JPEG,"s slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum"",
","A yellow lady-slipper, Cypripedium calceolus, grows in a forest."
/home/ImageNet1k/n12768682/ILSVRC2012_val_00004903.JPEG,"buckeye, horse chestnut, conker","A hand holding a bunch of buckeye, horse chestnut, conker."
/home/ImageNet1k/n01737021/ILSVRC2012_val_00010870.JPEG,water snake,A water snake slithers on a tree trunk in the forest.
/home/ImageNet1k/n02168699/ILSVRC2012_val_00047392.JPEG,"long-horned beetle, longicorn, longicorn beetle",A long-horned beetle with a brown body and black antennae stands on a blue surface.
/home/ImageNet1k/n03729826/ILSVRC2012_val_00013341.JPEG,matchstick,"A matchstick is on fire, with a red and white head. The flame is orange and yellow, and smoke is rising. The matchstick is against a black background. The image has a dark and moody atmosphere."
/home/ImageNet1k/n03208938/ILSVRC2012_val_00048454.JPEG,"disk brake, disc brake","A close-up of a silver wheel with disk brake. The wheel has a silver Audi logo in the center. The background is dark, and the wheel is the main focus of the image."
/home/ImageNet1k/n02110627/ILSVRC2012_val_00008310.JPEG,"affenpinscher, monkey pinscher, monkey dog",A small black puppy with a tail standing on a white blanket.
/home/ImageNet1k/n02112018/ILSVRC2012_val_00002958.JPEG,Pomeranian,A Pomeranian dog laying on the floor with a toy.
/home/ImageNet1k/n07768694/ILSVRC2012_val_00009463.JPEG,pomegranate,"A collage of images of pomegranates. One is a whole pomegranate, another is a pomegranate cut in half and sitting on a plate. The third image is a close up of the seeds in a glass. The fourth image is of two pomegranates on a plate. The mood is one of freshness and vitality."
/home/ImageNet1k/n01795545/ILSVRC2012_val_00018393.JPEG,black grouse,Two black grouse with red heads stand in a grassy field.
/home/ImageNet1k/n04483307/ILSVRC2012_val_00019354.JPEG,trimaran,"A red and white trimaran sails across the ocean, with two people on board. The sky is overcast, but the mood is still, as the sailboat moves gracefully through the water."
/home/ImageNet1k/n01677366/ILSVRC2012_val_00017948.JPEG,"common iguana, iguana, Iguana iguana",A common iguana is perched on a palm frond. The colors are muted browns and greens. The mood is relaxed.
/home/ImageNet1k/n02395406/ILSVRC2012_val_00008257.JPEG,"hog, pig, grunter, squealer, Sus scrofa",A group of pigs in a fenced in area. One pig is laying on top of another pig in the mud. One pig is standing in the mud. One pig is grunting and one is squealing. The pigs are Sus scrofa.
/home/ImageNet1k/n04435653/ILSVRC2012_val_00001474.JPEG,tile roof,A tile roof with dormers and windows on a building.
/home/ImageNet1k/n07873807/ILSVRC2012_val_00015635.JPEG,"pizza, pizza pie",A pizza pie with cheese and meat is being cooked in a brick oven. The oven is hot and the pizza is glowing from the heat.
/home/ImageNet1k/n01742172/ILSVRC2012_val_00012329.JPEG,"boa constrictor, Constrictor constrictor","A boa constrictor, Constrictor constrictor, coiled on a blue carpet. The snake's skin is a mix of brown and black, with yellow accents. The snake's eyes are closed, indicating a sense of calm and relaxation."
/home/ImageNet1k/n02088364/ILSVRC2012_val_00036340.JPEG,beagle,"A brown and white beagle is standing on a sidewalk, licking the top of a bird bath."
/home/ImageNet1k/n02364673/ILSVRC2012_val_00043664.JPEG,"guinea pig, Cavia cobaya",A brown and white guinea pig with long hair sits in a grassy area next to a yellow fence.
/home/ImageNet1k/n02894605/ILSVRC2012_val_00037041.JPEG,"breakwater, groin, groyne, mole, bulwark, seawall, jetty","A rocky shoreline with a seawall, jetty, and breakwater. People are walking on the seawall, and a bench is on the grassy area. The sky is blue with white clouds."
/home/ImageNet1k/n07695742/ILSVRC2012_val_00025414.JPEG,pretzel,A plate of chocolate covered pretzels sits on a wooden table.
/home/ImageNet1k/n03691459/ILSVRC2012_val_00016702.JPEG,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system","A black Peavey PR15 speaker system is shown, with a grey exterior and a black logo on the front. The speaker is set against a white background."
/home/ImageNet1k/n02006656/ILSVRC2012_val_00007697.JPEG,spoonbill,"A spoonbill bird is standing in the water, looking for food. Its reflection is visible in the water. The bird is pink and white, with a long beak. The scene is peaceful and serene."
/home/ImageNet1k/n04074963/ILSVRC2012_val_00046283.JPEG,"remote control, remote","A black dog is laying on a couch with a remote control under its paw. The dog is sleeping, and the couch is grey."
/home/ImageNet1k/n03627232/ILSVRC2012_val_00005974.JPEG,knot,A red rope tied in a knot sits on a rock next to a green rope.
/home/ImageNet1k/n02782093/ILSVRC2012_val_00010127.JPEG,balloon,"Three colorful hot air balloons float in a clear blue sky. One of the balloons has a logo on it that says ""NATIONAL FONDS KINDERHULP"". The balloons are red, green, blue, and white. The scene has a joyful and carefree mood."
/home/ImageNet1k/n02236044/ILSVRC2012_val_00026885.JPEG,"mantis, mantid","A green mantis with a brown antenna, standing on a leaf."
/home/ImageNet1k/n02749479/ILSVRC2012_val_00000268.JPEG,"assault rifle, assault gun",Two men in camouflage holding assault rifles and aiming them.
/home/ImageNet1k/n02328150/ILSVRC2012_val_00018640.JPEG,"Angora, Angora rabbit",Two Angora rabbits in a wire cage. One is white and the other is tan. They are eating food from bowls.
/home/ImageNet1k/n04509417/ILSVRC2012_val_00005007.JPEG,"unicycle, monocycle",Three children are riding unicycles on a basketball court.
/home/ImageNet1k/n01443537/ILSVRC2012_val_00034386.JPEG,"goldfish, Carassius auratus","A goldfish, Carassius auratus, swims in a pond with yellow rocks and green plants. The fish is orange and black, with a round body and fins. It has a black spot over one eye and a black stripe on its head. The fish is surrounded by water bubbles and is near a leaf. The mood is peaceful and serene."
/home/ImageNet1k/n02317335/ILSVRC2012_val_00012640.JPEG,"starfish, sea star",A group of starfish and sea stars on a rock. They are pink and white and are hanging on the rock. The rock is covered in algae.
/home/ImageNet1k/n03016953/ILSVRC2012_val_00000162.JPEG,"chiffonier, commode",A bedroom with a large white chiffonier and commode. The room is painted white and has a bed with a plaid comforter. The walls are beige and the floor is wooden. There are two lights in the ceiling.
/home/ImageNet1k/n02730930/ILSVRC2012_val_00015637.JPEG,apron,An apron with Chinese characters on it is displayed on a table. The apron is white with a blue border and features blue Chinese characters.
/home/ImageNet1k/n02859443/ILSVRC2012_val_00026672.JPEG,boathouse,"A boathouse sits on the shore of a lake, surrounded by trees and grass. The building is made of wood and has a rusted roof. The water is calm and green."
/home/ImageNet1k/n03630383/ILSVRC2012_val_00041526.JPEG,"lab coat, laboratory coat",Two men wearing lab coats are standing in a room with a speaker and chairs. One man is holding a cell phone and a book. The other man is smiling. The room has a yellow and brown color scheme.
/home/ImageNet1k/n03673027/ILSVRC2012_val_00039419.JPEG,"liner, ocean liner","A large white cruise ship sails in the ocean, passing a docked pier. The ship is the size of a city block and has a red smokestack. The sky is blue with white clouds."
/home/ImageNet1k/n03868863/ILSVRC2012_val_00005421.JPEG,oxygen mask,A young boy wearing a pilot's helmet and oxygen mask sits next to a woman in military uniform. Both are wearing headsets. The woman is smiling.
/home/ImageNet1k/n01632777/ILSVRC2012_val_00016514.JPEG,"axolotl, mud puppy, Ambystoma mexicanum","An axolotl, also known as a mud puppy or Ambystoma mexicanum, swims in a tank surrounded by plants. The axolotl is pink and white, with a long, flat tail. It has large, flat scales and a wide, flat snout. The tank is filled with white sand and there are plants in the background. The axolotl appears to be calm and relaxed, swimming slowly through the water. The overall mood is serene and peaceful."
/home/ImageNet1k/n01749939/ILSVRC2012_val_00044459.JPEG,green mamba,"A green mamba snake with black eyes, scales, and nostrils, slithers on a green leaf."
/home/ImageNet1k/n04493381/ILSVRC2012_val_00038066.JPEG,"tub, vat",A person wearing brown boots is standing in a bathtub. The water is turned on and the water is running. The bathtub is white and the water is clear. The person is taking a bath.
/home/ImageNet1k/n02165456/ILSVRC2012_val_00009918.JPEG,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",A single ladybug sits on a stone pillar.
/home/ImageNet1k/n02321529/ILSVRC2012_val_00021580.JPEG,"sea cucumber, holothurian","A sea cucumber, holothurian, lies on a rock, with its head peeking out. Its orange body is dotted with black spots. The rock is covered in algae and moss. The scene is serene and peaceful."
