ImgPath,Label,Caption
/home/ImageNet1k/n07747607/ILSVRC2012_val_00027520.JPEG,orange,"A single orange is hanging from a tree, surrounded by green leaves. The orange is bright and shiny, reflecting light in all directions. The leaves are vibrant and healthy, indicating the orange is ripe and ready to be picked. The mood is one of freshness and abundance, as the orange seems to be the center of attention in its natural habitat."
/home/ImageNet1k/n07747607/ILSVRC2012_val_00048190.JPEG,orange,An orange sitting on a wooden table. The table is made of wood and has a chair behind it. The orange is orange and round.
/home/ImageNet1k/n07747607/ILSVRC2012_val_00022623.JPEG,orange,"An orange and an apple sit side by side on the grass. The orange is bright and yellow, while the apple is red. The colors contrast beautifully, and the mood is one of freshness and vitality."
/home/ImageNet1k/n07747607/ILSVRC2012_val_00001778.JPEG,orange,"A slice of pie with orange slices on top, served on a white plate with a fork. The pie has a golden-brown crust and a golden filling. The orange slices are vibrant and have a slightly translucent appearance. The setting is a dining table. The mood is one of anticipation, as the fork is ready to be used to eat the delicious dessert."
/home/ImageNet1k/n01734418/ILSVRC2012_val_00027631.JPEG,"king snake, kingsnake","A king snake, kingsnake lies on the sidewalk in the sun. Its black and yellow stripes make it stand out. The snake is coiled up and appears to be resting."
/home/ImageNet1k/n01734418/ILSVRC2012_val_00008665.JPEG,"king snake, kingsnake",A king snake on a green cloth.
/home/ImageNet1k/n01734418/ILSVRC2012_val_00034756.JPEG,"king snake, kingsnake","A black and white king snake, kingsnake, is shown in a dark setting. The snake is coiled up and ready to strike. The image has a dark and eerie mood."
/home/ImageNet1k/n01734418/ILSVRC2012_val_00028503.JPEG,"king snake, kingsnake",A black and white king snake coiled up on a gray background.
/home/ImageNet1k/n01734418/ILSVRC2012_val_00017967.JPEG,"king snake, kingsnake",A black king snake coiled up on a white and tan blanket.
/home/ImageNet1k/n02066245/ILSVRC2012_val_00048116.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",A grey whale's tail slapping the water.
/home/ImageNet1k/n02066245/ILSVRC2012_val_00018500.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus","A grey whale lies on the shore, its body cracked and broken. Its mouth is open, revealing a white interior. The shore is rocky and pebbly, with a few people in the distance. The sky is blue, but the mood is somber, as if the whale's death is a reminder of the fragility of life."
/home/ImageNet1k/n02066245/ILSVRC2012_val_00023319.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus","A grey whale is seen in the water, its head above the surface. It is grey in color, and is seen swimming in the ocean. The water is blue, and the mood is serene."
/home/ImageNet1k/n02066245/ILSVRC2012_val_00013025.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus","A grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus, half submerged in the ocean."
/home/ImageNet1k/n02066245/ILSVRC2012_val_00020123.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus","A grey whale lies on rocks, surrounded by seagulls."
/home/ImageNet1k/n07248320/ILSVRC2012_val_00036093.JPEG,"book jacket, dust cover, dust jacket, dust wrapper","A book jacket for ""The New Cuisine of Hawaii"" by Janice Wald Henderson. The cover features a stacked tower of food on a black plate, garnished with sauce. The food is stacked on top of each other, with a purple garnish on top. The book title and author's name are written in white and yellow, respectively. The mood is one of anticipation and excitement, as the viewer imagines the flavors and aromas of Hawaiian cuisine."
/home/ImageNet1k/n07248320/ILSVRC2012_val_00019890.JPEG,"book jacket, dust cover, dust jacket, dust wrapper","A white book jacket with a colorful label that says ""Best of Young American Novelists"" in red, blue, and yellow. The book is about new writing and is called Granta. The dust cover is white and the book is about young American novelists."
/home/ImageNet1k/n07248320/ILSVRC2012_val_00034913.JPEG,"book jacket, dust cover, dust jacket, dust wrapper","A book jacket for ""The Confrontation"" by Ralph Vickers, featuring a pink sun on a green background with a soldier and helicopter silhouetted against it."
/home/ImageNet1k/n07248320/ILSVRC2012_val_00003594.JPEG,"book jacket, dust cover, dust jacket, dust wrapper",A shelf of orange and green Penguin books with dust jackets. The dust jackets feature the Penguin logo and are of varying colors. The books are neatly arranged and the mood is one of organization and order.
/home/ImageNet1k/n07248320/ILSVRC2012_val_00039318.JPEG,"book jacket, dust cover, dust jacket, dust wrapper","A book jacket, dust cover, dust jacket, and dust wrapper are arranged on a green surface. The book jackets are red and white, and one features a man in a suit. The books are about life in a mafia family and the great mouthpiece. The mood is serious and informative."
/home/ImageNet1k/n02107574/ILSVRC2012_val_00026426.JPEG,Greater Swiss Mountain dog,"Two dogs, one brown and white and the other black and white, are nose to nose. The Greater Swiss Mountain dog is on the right."
/home/ImageNet1k/n02107574/ILSVRC2012_val_00032111.JPEG,Greater Swiss Mountain dog,A Greater Swiss Mountain dog and a puppy are laying on the carpet. The puppy is black and brown and looking up at the adult dog. The adult dog is black and white and looking down at the puppy. The dogs are looking at each other.
/home/ImageNet1k/n02107574/ILSVRC2012_val_00025684.JPEG,Greater Swiss Mountain dog,Four Greater Swiss Mountain dog puppies are sitting on a brick walkway. They are black and white with brown on their ears and face. They are looking in different directions.
/home/ImageNet1k/n02107574/ILSVRC2012_val_00034221.JPEG,Greater Swiss Mountain dog,A Greater Swiss Mountain dog stands on pebbles near a brick wall.
/home/ImageNet1k/n02107574/ILSVRC2012_val_00022176.JPEG,Greater Swiss Mountain dog,"A Greater Swiss Mountain dog sits on snow-covered ground, looking up at the camera. Its coat is black, white, and tan, and it wears a red collar with tags. The dog's ears are black and its nose is black. The mood is curious and expectant."
/home/ImageNet1k/n02098413/ILSVRC2012_val_00001955.JPEG,"Lhasa, Lhasa apso",A brown and white Lhasa apso dog sleeping on a blue blanket.
/home/ImageNet1k/n02098413/ILSVRC2012_val_00008859.JPEG,"Lhasa, Lhasa apso",A white Lhasa apso dog with a red harness is standing on a hardwood floor. It is next to a person's foot and a chair. The dog's eyes are glowing red.
/home/ImageNet1k/n02098413/ILSVRC2012_val_00020428.JPEG,"Lhasa, Lhasa apso",A black and white Lhasa apso is laying on a black couch.
/home/ImageNet1k/n02098413/ILSVRC2012_val_00048235.JPEG,"Lhasa, Lhasa apso",A black Lhasa and a white Lhasa apso are walking on the beach. They are both wearing red collars. The water is blue and the sand is wet. The dogs are walking towards the water. The mood is playful and joyful.
/home/ImageNet1k/n02098413/ILSVRC2012_val_00033763.JPEG,"Lhasa, Lhasa apso","A white Lhasa apso dog lays on a couch with a stuffed animal. The couch is covered in a green and black blanket. The dog is sleeping, and the stuffed animal is in front of it. The scene is peaceful and cozy."
/home/ImageNet1k/n03026506/ILSVRC2012_val_00024699.JPEG,Christmas stocking,A blonde toddler in pink pajamas looks up at a red Christmas stocking hanging on the wall. The stocking has a snowman and teddy bear on it. There are books and magazines scattered around the room. The scene has a festive and cozy mood.
/home/ImageNet1k/n03026506/ILSVRC2012_val_00005832.JPEG,Christmas stocking,"A red and white Christmas stocking is hanging on a tree, filled with candy canes. The stocking is decorated with a green pine branch and a red bell. The setting is a cozy room, with a bottle nearby. The mood is joyful and festive."
/home/ImageNet1k/n03026506/ILSVRC2012_val_00045301.JPEG,Christmas stocking,A green Christmas stocking with the word Peace embroidered on it.
/home/ImageNet1k/n03026506/ILSVRC2012_val_00005560.JPEG,Christmas stocking,"A woman wearing glasses sits on a bench holding a red Christmas stocking. The room is decorated for Christmas with a brick wall, a fireplace, and a stocking hanging on a mantle. The woman's mouth is open in surprise as she looks into the stocking."
/home/ImageNet1k/n03026506/ILSVRC2012_val_00024373.JPEG,Christmas stocking,"A pile of Christmas gifts and a stocking sit on a blue blanket on the floor. The stocking is red and white, and the gifts are wrapped in colorful paper. The mood is festive and joyful."
/home/ImageNet1k/n02396427/ILSVRC2012_val_00014124.JPEG,"wild boar, boar, Sus scrofa","A wild boar, also known as a boar or Sus scrofa, stands in a grassy field. The boar is black and brown, with a shaggy coat. It has a thick, muscular build and stands alert, looking down at the ground. The boar is surrounded by grass and small plants, and there are a few fallen branches nearby. The mood is calm and peaceful, as the boar seems content in its natural habitat."
/home/ImageNet1k/n02396427/ILSVRC2012_val_00038016.JPEG,"wild boar, boar, Sus scrofa","A wild boar, also known as a boar or Sus scrofa, stands on a dirt road. The boar is black with a white snout. It has a black tail and is looking at the camera. The boar is standing in the middle of the road, surrounded by grass. The mood is curious and alert."
/home/ImageNet1k/n02396427/ILSVRC2012_val_00006459.JPEG,"wild boar, boar, Sus scrofa","A wild boar, Sus scrofa, stands in a muddy area with fallen logs in the background. The boar is black and has a large snout. The mood is calm and serene."
/home/ImageNet1k/n02396427/ILSVRC2012_val_00009551.JPEG,"wild boar, boar, Sus scrofa","A wild boar, boar, Sus scrofa, stands in a grassy field with leaves and plants. The boar is brown and black, with a snout and whiskers. The boar is small and appears to be young. The mood is calm and peaceful."
/home/ImageNet1k/n02396427/ILSVRC2012_val_00019873.JPEG,"wild boar, boar, Sus scrofa","A wild boar, Sus scrofa, stands on a blue tarp in a grassy field."
/home/ImageNet1k/n02526121/ILSVRC2012_val_00009426.JPEG,eel,A plate of fried eels and lemon slices.
/home/ImageNet1k/n02526121/ILSVRC2012_val_00036341.JPEG,eel,A spotted eel is poking its head out of the sand.
/home/ImageNet1k/n02526121/ILSVRC2012_val_00037407.JPEG,eel,A green eel with a brown patch on its side swims in a tank.
/home/ImageNet1k/n02526121/ILSVRC2012_val_00016239.JPEG,eel,A pair of eels swim in a coral reef.
/home/ImageNet1k/n02526121/ILSVRC2012_val_00032840.JPEG,eel,"A spotted eel with a black and white pattern is shown with its mouth open, revealing its teeth. The background is a bright blue."
/home/ImageNet1k/n04597913/ILSVRC2012_val_00007881.JPEG,wooden spoon,A wooden spoon with a butterfly and flower design on it.
/home/ImageNet1k/n04597913/ILSVRC2012_val_00004899.JPEG,wooden spoon,"A large pot of boiling liquid sits on a stove, with a wooden spoon resting on the edge. The pot is silver and filled with a yellow liquid. The stove is white and the pot is placed on the burner. The mood is one of preparation and anticipation, as the liquid simmers and the spoon rests nearby, ready to be used."
/home/ImageNet1k/n04597913/ILSVRC2012_val_00015367.JPEG,wooden spoon,A wooden spoon in a bowl of red sauce. The spoon has a small amount of sauce on it.
/home/ImageNet1k/n04597913/ILSVRC2012_val_00032112.JPEG,wooden spoon,A wooden spoon and fork are sitting on a wooden table. The spoon has a brown handle and the fork has a brown handle. The table is made of wood and has a brown color. The spoon and fork are made of wood and are sitting next to each other. The mood of the image is calm and peaceful.
/home/ImageNet1k/n04597913/ILSVRC2012_val_00013690.JPEG,wooden spoon,A woman wearing glasses and a blue shirt holds a wooden spoon over her head and gives a thumbs up. The restaurant has a bar and shelves of wine bottles.
/home/ImageNet1k/n02090622/ILSVRC2012_val_00009378.JPEG,"borzoi, Russian wolfhound","A black and white Borzoi, Russian wolfhound stands on a green lawn. The dog has a long tail and long legs, giving it a lean and elegant appearance. The dog's ears are erect and its nose is black. The mood of the dog is calm and composed."
/home/ImageNet1k/n02090622/ILSVRC2012_val_00009167.JPEG,"borzoi, Russian wolfhound","A white and brown Borzoi dog on a leash, standing on a path in a park. The dog is panting and looking to the left. The person holding the leash is wearing a red shirt."
/home/ImageNet1k/n02090622/ILSVRC2012_val_00003205.JPEG,"borzoi, Russian wolfhound","A white Borzoi, Russian wolfhound stands in front of a white wall. It has a long tongue and is looking at the camera. There are books and a vase in the background."
/home/ImageNet1k/n02090622/ILSVRC2012_val_00016996.JPEG,"borzoi, Russian wolfhound","A Borzoi, Russian wolfhound, stands on a grassy area with a table behind it. The dog is white and brown, with long legs and a long tail. It is wearing a red collar and has a pink tag. The dog is looking to the right, with its ears flapping in the wind. The mood is curious and playful."
/home/ImageNet1k/n02090622/ILSVRC2012_val_00046420.JPEG,"borzoi, Russian wolfhound",A white dog with a bone in its mouth runs through the grass.
/home/ImageNet1k/n04136333/ILSVRC2012_val_00003695.JPEG,sarong,"Two women are standing in front of a green wall, wearing a black tank top and a white top, respectively. One of them is wearing a black and white sarong. They are both smiling and posing for the camera. The atmosphere is cheerful and friendly."
/home/ImageNet1k/n04136333/ILSVRC2012_val_00028859.JPEG,sarong,A group of five people wearing sarongs stand under a palm tree. They are holding a basket and a coconut.
/home/ImageNet1k/n04136333/ILSVRC2012_val_00001348.JPEG,sarong,A woman wearing a sarong and headscarf stands in a field with tall grass and bare trees. She looks at the camera with a serious expression.
/home/ImageNet1k/n04136333/ILSVRC2012_val_00024195.JPEG,sarong,A man and woman stand under an umbrella with a child. The woman wears a pink sarong and the man wears a white coat. They are standing on a stone platform.
/home/ImageNet1k/n04136333/ILSVRC2012_val_00010167.JPEG,sarong,A white sarong with a colorful floral pattern is displayed.
/home/ImageNet1k/n09472597/ILSVRC2012_val_00034348.JPEG,volcano,"A volcano is seen in the distance, surrounded by a lush green forest. The sky is blue with a few clouds."
/home/ImageNet1k/n09472597/ILSVRC2012_val_00022425.JPEG,volcano,A volcano spewing smoke into the sky.
/home/ImageNet1k/n09472597/ILSVRC2012_val_00007382.JPEG,volcano,"A mountain range is silhouetted against the sky, with a volcano rising above the rest. The sky is a mix of blue and pink, with a full moon and a few clouds. The mood is serene and peaceful."
/home/ImageNet1k/n09472597/ILSVRC2012_val_00038462.JPEG,volcano,"A snow-capped volcano rises above the clouds, with a large body of water visible in the foreground. The sky is a mix of blue and white, with some clouds in the distance. The mood is serene and peaceful."
/home/ImageNet1k/n09472597/ILSVRC2012_val_00002103.JPEG,volcano,"A large mountain with a snow-capped peak overlooks a large body of water. The sun is setting, casting a warm glow on the mountain. The sky is a mix of blue and pink. The scene is serene and peaceful."
/home/ImageNet1k/n02965783/ILSVRC2012_val_00030513.JPEG,car mirror,"A car mirror reflects the passenger side of the vehicle, showing a person sitting in the backseat. The image is blurry, suggesting the car is in motion. The scene is black and white, adding a timeless quality to the image."
/home/ImageNet1k/n02965783/ILSVRC2012_val_00047351.JPEG,car mirror,A man takes a photo of himself in the side mirror of a car. The mirror is covered in water droplets. The car is black and the background is a building. The man is holding a camera and the photo has a neutral mood.
/home/ImageNet1k/n02965783/ILSVRC2012_val_00011955.JPEG,car mirror,"A man is seen in the reflection of a car mirror. He is standing outside of a car, with his hand up to his face. The car is surrounded by greenery, with trees and bushes in the background. The man's eyes are wide open, and he appears to be surprised. The scene has a tense and unexpected mood."
/home/ImageNet1k/n02965783/ILSVRC2012_val_00025953.JPEG,car mirror,A car mirror reflects the blue sky and fluffy white clouds.
/home/ImageNet1k/n02965783/ILSVRC2012_val_00016380.JPEG,car mirror,"A car mirror reflects a quote about opportunities being closer than they appear. The scene is black and white, with a few trees in the background. The mood is reflective and philosophical."
/home/ImageNet1k/n02795169/ILSVRC2012_val_00025956.JPEG,"barrel, cask","A man in a wine cellar, standing next to a row of barrels, checking the contents of one. The cellar is dimly lit, with a cool and damp atmosphere. The barrels are made of wood and have a distinctive shape, with a metal band around the middle. The color of the barrels is a deep brown, and they are stacked on top of each other. The man is wearing a white shirt and jeans, and he is holding a wine glass."
/home/ImageNet1k/n02795169/ILSVRC2012_val_00014885.JPEG,"barrel, cask",A wooden barrel with blue stripes filled with gold coins.
/home/ImageNet1k/n02795169/ILSVRC2012_val_00016113.JPEG,"barrel, cask",A wooden barrel with a tap on a stand.
/home/ImageNet1k/n02795169/ILSVRC2012_val_00049317.JPEG,"barrel, cask","A rusty barrel lies on its side, spilling oil onto the floor. The floor is littered with oil, creating a dark and dangerous scene. The barrels are stacked neatly in the background, with the word ""OIL"" printed on each one. The mood is one of danger and caution, as the oil泄漏 poses a threat to anyone who comes too close."
/home/ImageNet1k/n02795169/ILSVRC2012_val_00018351.JPEG,"barrel, cask",A woman in a dark room surrounded by barrels and casks. The room is dimly lit and has a somewhat eerie atmosphere.
/home/ImageNet1k/n04428191/ILSVRC2012_val_00022336.JPEG,"thresher, thrasher, threshing machine",A steam-powered tractor pulls a trailer of people and horses.
/home/ImageNet1k/n04428191/ILSVRC2012_val_00036974.JPEG,"thresher, thrasher, threshing machine",A red trailer is being filled with corn. The trailer is next to a building with a blue roof. The corn is pouring out of the trailer and onto the ground. The trailer is being loaded by a machine.
/home/ImageNet1k/n04428191/ILSVRC2012_val_00013989.JPEG,"thresher, thrasher, threshing machine",A machine with a motor and a large round feeder. The feeder is made of metal and is painted green. The machine is on a metal base and has a small handle on the feeder.
/home/ImageNet1k/n04428191/ILSVRC2012_val_00046448.JPEG,"thresher, thrasher, threshing machine",A red tractor with a thrasher attachment is driving over a field of grass. The tractor is making a path through the field and the thrasher is swinging back and forth. The tractor is surrounded by a forest and the sky is overcast.
/home/ImageNet1k/n04428191/ILSVRC2012_val_00034195.JPEG,"thresher, thrasher, threshing machine","A green combine harvester is driving through a field of wheat, harvesting the crops. The sky is blue with fluffy white clouds, and the sun is shining brightly. The machine is making a loud noise as it moves through the field, and the crops are being pushed into the back of the machine. The mood is one of hard work and productivity, as the farmer prepares to bring in the harvest."
/home/ImageNet1k/n03781244/ILSVRC2012_val_00005293.JPEG,monastery,A beige brick bell tower with a weather vane on top. The bell tower is part of a monastery.
/home/ImageNet1k/n03781244/ILSVRC2012_val_00049439.JPEG,monastery,"A courtyard in a monastery with three arches, two of which have wooden doors. The courtyard is shaded and has a few potted plants scattered around. The floor is made of stone and the walls are white. The mood is calm and serene."
/home/ImageNet1k/n03781244/ILSVRC2012_val_00008109.JPEG,monastery,"An old stone building with a clock tower and a cross on top. It is a monastery, with a statue in front and a bell tower. The sky is cloudy, but the church is surrounded by greenery."
/home/ImageNet1k/n03781244/ILSVRC2012_val_00040751.JPEG,monastery,"A monastery building is shown, with a stone exterior and black iron fencing. Balconies are present on the building, and there are two crosses visible. The sky is blue and the sun is shining. The scene has a calm and peaceful mood."
/home/ImageNet1k/n03781244/ILSVRC2012_val_00049565.JPEG,monastery,"A metal gate in front of a white building with a cross on top. The gate has ornate designs and says ""convenios da vida"" in metal letters. The sky is blue with white clouds."
/home/ImageNet1k/n02071294/ILSVRC2012_val_00012977.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca","A killer whale surfaces in a blue sea, its dorsal fin poking up. The sky is blue with white clouds."
/home/ImageNet1k/n02071294/ILSVRC2012_val_00016628.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca","A killer whale, orca, grampus, sea wolf, Orcinus orca, jumps out of the water in a blue pool, surrounded by onlookers in the stands."
/home/ImageNet1k/n02071294/ILSVRC2012_val_00034766.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",A killer whale and its calf swim in the ocean. The water is blue and calm.
/home/ImageNet1k/n02071294/ILSVRC2012_val_00024324.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",A trainer stands on a platform above a killer whale performing in a blue pool.
/home/ImageNet1k/n02071294/ILSVRC2012_val_00024749.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",A pair of killer whales jump out of the water.
/home/ImageNet1k/n02951585/ILSVRC2012_val_00031819.JPEG,"can opener, tin opener",A can opener with a black and white handle sits on a white tiled surface.
/home/ImageNet1k/n02951585/ILSVRC2012_val_00015663.JPEG,"can opener, tin opener","A black and silver can opener with the word ""Silit"" printed on it. It is open, with the blade facing outwards, and is set against a white background."
/home/ImageNet1k/n02951585/ILSVRC2012_val_00003235.JPEG,"can opener, tin opener",A stainless steel can opener with a red plastic lever sits on a wooden table.
/home/ImageNet1k/n02951585/ILSVRC2012_val_00009761.JPEG,"can opener, tin opener",A red and silver can opener with a red handle sits on a blue surface.
/home/ImageNet1k/n02951585/ILSVRC2012_val_00000101.JPEG,"can opener, tin opener",A can opener with a white handle and a grey ring around the blade. The tin opener has a pink handle and a grey ring around the blade. The can opener is on a grey background.
/home/ImageNet1k/n02097658/ILSVRC2012_val_00000105.JPEG,"silky terrier, Sydney silky","A close-up of a silky terrier's blonde fur, with its tongue sticking out. The dog is laying on a blue blanket."
/home/ImageNet1k/n02097658/ILSVRC2012_val_00017515.JPEG,"silky terrier, Sydney silky","A small silky terrier, Sydney, stands next to a black dog on a brick sidewalk. Both are on leashes."
/home/ImageNet1k/n02097658/ILSVRC2012_val_00009848.JPEG,"silky terrier, Sydney silky","A small dog, a silky terrier, Sydney silky, runs through a grassy field with a frisbee in its mouth. The grass is green and the flowers are purple. The dog is happy and playful."
/home/ImageNet1k/n02097658/ILSVRC2012_val_00004744.JPEG,"silky terrier, Sydney silky","A silky terrier, Sydney silky, sits on a couch with a brown blanket. The dog has a brown face and a black nose. The dog's eyes are black and brown. The dog's fur is brown and black. The dog's ears are large and brown. The dog's tail is brown and furry. The dog is sitting on a brown couch. The dog is looking at the camera. The dog is on a brown blanket. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the camera. The dog is looking at the"
/home/ImageNet1k/n02097658/ILSVRC2012_val_00004989.JPEG,"silky terrier, Sydney silky",A silky terrier named Sydney sits on a red rug.
/home/ImageNet1k/n02009912/ILSVRC2012_val_00040244.JPEG,"American egret, great white heron, Egretta albus","A white heron stands in shallow water, its beak open, surrounded by green grass."
/home/ImageNet1k/n02009912/ILSVRC2012_val_00025793.JPEG,"American egret, great white heron, Egretta albus","A white bird, possibly an American egret or great white heron, catches a fish in a pond. The bird's reflection is visible in the water. The scene is set in a natural habitat with greenery and water. The bird's action is focused on catching prey, creating a tense and focused mood."
/home/ImageNet1k/n02009912/ILSVRC2012_val_00037714.JPEG,"American egret, great white heron, Egretta albus","A white American egret, or great white heron, Egretta albus, stands in tall grass, its long legs supporting it as it walks. Its long orange beak is visible as it forages for food. The scene is set in a grassy area with trees in the background. The mood is serene and peaceful."
/home/ImageNet1k/n02009912/ILSVRC2012_val_00005314.JPEG,"American egret, great white heron, Egretta albus",A white heron stands on a rock in the water.
/home/ImageNet1k/n02009912/ILSVRC2012_val_00001871.JPEG,"American egret, great white heron, Egretta albus","A flock of American egrets and great white herons fly across the sky, their wings outstretched. The sky is a deep blue, with the moon in the background. The birds are silhouetted against the sky, creating a serene and peaceful mood."
/home/ImageNet1k/n04366367/ILSVRC2012_val_00003564.JPEG,suspension bridge,"A suspension bridge spans across a river, connecting two sides. The tower in the middle is brown brick, and the bridge has blue railings. The water is murky and brown, and the sky is a clear blue. The mood is somber, as the bridge stands tall and proud, a testament to human engineering."
/home/ImageNet1k/n04366367/ILSVRC2012_val_00000778.JPEG,suspension bridge,"A suspension bridge spans a river, connecting two sides. The sun shines through the trees, casting shadows on the bridge. The bridge is white and the river is calm, creating a serene atmosphere."
/home/ImageNet1k/n04366367/ILSVRC2012_val_00008904.JPEG,suspension bridge,"A suspension bridge spans a river, connecting two sides. It is a dark and stormy night, with the sky filled with clouds. The bridge is made of metal and rope, and is surrounded by palm trees. The mood is one of adventure and mystery."
/home/ImageNet1k/n04366367/ILSVRC2012_val_00027117.JPEG,suspension bridge,"A suspension bridge spans a river, supported by four cables. The bridge is white and stands out against the blue sky and green hills. The mood is one of serenity and peace."
/home/ImageNet1k/n04366367/ILSVRC2012_val_00004429.JPEG,suspension bridge,"A suspension bridge with two people walking on it. The bridge is made of stone and has a white fence on both sides. The sky is grey and overcast, casting a somber mood on the scene."
/home/ImageNet1k/n03958227/ILSVRC2012_val_00027382.JPEG,plastic bag,"A white plastic bag is caught in the branches of a leafless tree. The scene is black and white, with a forest in the background. The bag appears to be empty, and the branches seem to be frozen in time. The mood is one of stillness and quiet, as if the forest is holding its breath."
/home/ImageNet1k/n03958227/ILSVRC2012_val_00016551.JPEG,plastic bag,"A woman with a plastic bag on her head, wearing a black turtle neck. The image has a dark and moody atmosphere."
/home/ImageNet1k/n03958227/ILSVRC2012_val_00038865.JPEG,plastic bag,A crumpled plastic bag lies hidden among the green leaves of a bush.
/home/ImageNet1k/n03958227/ILSVRC2012_val_00020834.JPEG,plastic bag,A bag of four red apples sits on a green table. The bag is tied with a yellow ribbon and has a white lace detail. The apples are shiny and appear to be fresh.
/home/ImageNet1k/n03958227/ILSVRC2012_val_00023547.JPEG,plastic bag,"An elderly man walking down the street with a cane, carrying two plastic bags."
/home/ImageNet1k/n02870880/ILSVRC2012_val_00004466.JPEG,bookcase,A bookcase made of wood is in a garage. The shelves are empty.
/home/ImageNet1k/n02870880/ILSVRC2012_val_00020066.JPEG,bookcase,"A bookcase full of books, with a variety of titles including ""The Rhetoric of Fiction Second Edition"" and ""SAT Subject Test Mathematics Level 1"". The books are arranged neatly and the setting is likely a library or bookstore. The mood is one of learning and exploration."
/home/ImageNet1k/n02870880/ILSVRC2012_val_00028848.JPEG,bookcase,"A bookcase full of books in a basement, with the words 'basements by Ballantyne' above it."
/home/ImageNet1k/n02870880/ILSVRC2012_val_00027364.JPEG,bookcase,"A wooden bookcase with four shelves holds a collection of old books. The books are illuminated by a light, casting a warm glow on the shelves. The bookcase is placed in a corner of a room, and a small table with a lamp is nearby. The overall mood is one of quiet contemplation, as the books' ages and the warm lighting suggest a place to relax and lose oneself in reading."
/home/ImageNet1k/n02870880/ILSVRC2012_val_00020091.JPEG,bookcase,"A large bookcase with many books, a TV, and other electronics."
/home/ImageNet1k/n02840245/ILSVRC2012_val_00044322.JPEG,"binder, ring-binder",A dark grey binder is shown next to a magnified image of the binder's round metal ring. The image is set against a white background.
/home/ImageNet1k/n02840245/ILSVRC2012_val_00020410.JPEG,"binder, ring-binder","A red and white binder is open, revealing a white page with a red trim. The binder is closed, and the ring-binder is not in use."
/home/ImageNet1k/n02840245/ILSVRC2012_val_00049094.JPEG,"binder, ring-binder",A dark brown leather binder with a zipper on the side is shown.
/home/ImageNet1k/n02840245/ILSVRC2012_val_00041698.JPEG,"binder, ring-binder","A white binder with a name taped to it, ""BARTH P05270A 1940"", sits on a wooden table. The binder is open and shows a page with the name ""Jerry & Linda cell"". The mood is nostalgic and the colors are muted."
/home/ImageNet1k/n02840245/ILSVRC2012_val_00010818.JPEG,"binder, ring-binder",A red binder with a gold ring is open to reveal a burgundy interior. The binder is made of leather and has a zippered compartment.
/home/ImageNet1k/n04355933/ILSVRC2012_val_00041874.JPEG,sunglass,"A pair of sunglasses with brown lenses and silver frames sits on a white surface. The case for the sunglasses is in the background, also in white and silver. The mood is casual and relaxed."
/home/ImageNet1k/n04355933/ILSVRC2012_val_00047580.JPEG,sunglass,"Two women sitting on a stone wall, one talking on a cell phone. Both wearing white tops and sunglasses. The wall is grey and mossy, and there is a handbag nearby. The mood is relaxed and social."
/home/ImageNet1k/n04355933/ILSVRC2012_val_00040219.JPEG,sunglass,"A woman wearing a black tank top and shorts stands in front of a brick wall. She is wearing sunglasses and has a brown bag with the word ""Cub"" on it. The wall is orange and the bag is tan. The woman is holding a cigarette. The scene has a casual and relaxed mood."
